FacilityLatitude,FacilityLongitude,FacilityName,count,type
38.2216666667,-80.9097222222,BATTLE RUN,117,"STANDARD ELECTRIC,WALK TO"
40.9902777778,-109.58472222200001,LUCERNE CAMPGROUND,139,"STANDARD ELECTRIC,STANDARD NONELECTRIC,CABIN ELECTRIC,GROUP STANDARD NONELECTRIC"
38.527777777800004,-111.745,DOCTOR CREEK,30,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
39.0102777778,-86.42888888889999,HARDIN RIDGE,201,"CABIN ELECTRIC,RV ELECTRIC,STANDARD NONELECTRIC,RV NONELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC,WALK TO"
33.2263888889,-88.2766666667,PICKENSVILLE CG (PICKENSVILLE AL),176,STANDARD ELECTRIC
47.380555555600004,-91.91638888889999,CADOTTE LAKE,10,STANDARD NONELECTRIC
33.68,-82.2586111111,RIDGE ROAD,69,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
38.5997222222,-97.9333333333,RIVERSIDE (KS),28,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
33.9375,-96.5505555556,LAKESIDE (OK),139,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
36.5772222222,-78.55138888890001,LONGWOOD PARK,65,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
33.2594444444,-87.4302777778,DEERLICK CREEK,46,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
32.9272222222,-85.1638888889,R SHAEFER HEARD,117,STANDARD ELECTRIC
46.4108333333,-94.35138888889999,GULL LAKE RECREATION AREA,42,STANDARD ELECTRIC
41.9808333333,-77.1894444444,TOMPKINS,123,"STANDARD ELECTRIC,STANDARD NONELECTRIC,WALK TO,RV ELECTRIC"
38.2963888889,-93.72638888889999,SPARROWFOOT,83,STANDARD ELECTRIC
36.6619444444,-78.6313888889,BUFFALO PARK,21,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
30.6641666667,-97.36444444440001,TAYLOR,48,STANDARD ELECTRIC
38.656944444400004,-89.26027777780001,COLES CREEK REC AREA,148,"STANDARD ELECTRIC,GROUP STANDARD AREA ELECTRIC"
43.7363888889,-103.702222222,COMANCHE PARK,20,STANDARD NONELECTRIC
40.9363888889,-106.61166666700001,BIG CREEK LAKES CAMPGROUND,24,"STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC"
46.3008333333,-90.8783333333,BEAVER LAKE,6,STANDARD NONELECTRIC
33.4477777778,-87.3658333333,BURCHFIELD BRANCH PARK,36,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
44.6508333333,-115.6725,PICNIC POINT (ID),8,WALK TO
35.3597222222,-84.0030555556,SWAN CABIN,1,CABIN NONELECTRIC
34.8436111111,-111.776388889,CHAVEZ CROSSING,3,GROUP STANDARD NONELECTRIC
38.7305555556,-106.74666666700001,ROSY LANE,14,"STANDARD NONELECTRIC,RV ELECTRIC,RV NONELECTRIC"
40.7938888889,-105.905,STUB CREEK CABIN,1,CABIN ELECTRIC
40.6716666667,-110.97166666700001,WASHINGTON LAKE,19,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,GROUP RV AREA NONELECTRIC"
35.32,-84.0936111111,DONLEY CABIN,1,CABIN NONELECTRIC
35.0786111111,-83.5319444444,STANDING INDIAN CAMPGROUND,82,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
40.7723833333,-106.77146666700001,SEEDHOUSE CAMPGROUND,24,STANDARD NONELECTRIC
39.0927777778,-96.955,CURTIS CREEK,89,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
34.105,-87.32,CORINTH RECREATION AREA,17,STANDARD ELECTRIC
36.7225,-93.5316666667,CAPE FAIR,81,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
39.9005555556,-111.7275,TINNEY FLAT,14,"STANDARD NONELECTRIC,RV NONELECTRIC,GROUP STANDARD NONELECTRIC"
43.967777777799995,-71.5158333333,OSCEOLA VISTA CAMPGROUND,13,"GROUP STANDARD NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
36.6847222222,-81.6472222222,BEARTREE,81,"GROUP WALK TO,GROUP RV AREA NONELECTRIC,STANDARD NONELECTRIC"
37.6125,-112.2625,KINGS CREEK,2,"GROUP RV AREA NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
44.1475,-114.911944444,GLACIER VIEW CAMPGROUND,64,STANDARD NONELECTRIC
41.8869444444,-77.1791666667,IVES RUN,188,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
46.0072222222,-84.9722222222,BREVOORT LAKE CAMPGROUND,71,STANDARD NONELECTRIC
40.2680555556,-111.580277778,ROCK CANYON,4,GROUP STANDARD NONELECTRIC
43.903055555600005,-103.535,WILLOW CREEK HORSE CAMP,8,GROUP STANDARD NONELECTRIC
43.083055555600005,-109.965555556,New Fork Lake Group Campground,1,GROUP STANDARD NONELECTRIC
43.1963888889,-111.041111111,ALPINE NORTH LOOP,19,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,RV NONELECTRIC"
37.8163888889,-91.16638888889999,RED BLUFF CAMPGROUND,24,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
47.3786111111,-94.52138888889999,NORWAY BEACH LOOP,29,STANDARD NONELECTRIC
35.0772222222,-83.2463888889,VAN HOOK GLADE,8,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.5958333333,-106.034444444,PROSPECTOR,107,STANDARD NONELECTRIC
34.0025,-95.4016666667,KIAMICHI PARK,91,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
34.2316666667,-93.69361111110001,KIRBY LANDING,105,STANDARD ELECTRIC
34.449722222199995,-92.1125,TAR CAMP,47,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
37.7083333333,-90.9416666667,COUNCIL BLUFF RECREATION AREA,41,"STANDARD NONELECTRIC,WALK TO,GROUP STANDARD NONELECTRIC"
47.5183333333,-94.0480555556,MOSOMO POINT,23,STANDARD NONELECTRIC
34.1733333333,-94.32,BIG COON CREEK,31,STANDARD ELECTRIC
39.5158333333,-91.6630555556,RAY BEHRENS,165,STANDARD ELECTRIC
45.9836111111,-90.9344444444,BLACK LAKE,29,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
37.9811111111,-105.050277778,LAKE ISABEL CABIN,1,CABIN ELECTRIC
39.4319444444,-105.761944444,TIMBERLINE CAMPGROUND,25,STANDARD NONELECTRIC
41.27,-107.11166666700001,JACK CREEK GUARD STATION,1,CABIN NONELECTRIC
42.3502777778,-112.275833333,MALAD SUMMIT CAMPGROUND,6,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
43.8951027778,-103.48423333299999,HORSETHIEF LAKE CAMPGROUND,22,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC,WALK TO"
36.9955555556,-88.2097222222,CANAL,115,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC,TENT ONLY ELECTRIC"
48.1611111111,-116.770277778,RILEY CREEK,67,STANDARD ELECTRIC
35.563888888899996,-92.19805555559999,NARROWS (AR),59,STANDARD ELECTRIC
40.8005555556,-110.82416666700001,CHRISTMAS MEADOWS CAMPGROUND,11,STANDARD NONELECTRIC
41.92,-111.46027777799999,SUNRISE CAMPGROUND,27,STANDARD NONELECTRIC
41.8902777778,-111.637222222,TONY GROVE CAMPGROUND,37,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
48.1602777778,-90.8936111111,TRAILS END CAMPGROUND,33,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
34.1444444444,-94.39638888889999,BELLAH MINE,24,STANDARD ELECTRIC
39.5188888889,-91.6458333333,JOHN C. BRISCOE GROUP USE,26,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
39.4522222222,-88.7402777778,LONE POINT,80,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD ELECTRIC"
40.1425,-105.95305555600001,WILLOW CREEK GROUP,1,GROUP TENT ONLY AREA NONELECTRIC
37.0647222222,-106.23444444399999,MOGOTE,42,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
40.18165,-105.891125,STILLWATER (COLORADO),106,"STANDARD NONELECTRIC,STANDARD ELECTRIC,WALK TO,TENT ONLY NONELECTRIC"
41.8136111111,-91.5952777778,SANDY BEACH CAMP,58,"STANDARD ELECTRIC,WALK TO"
36.7667166667,-96.80815,SARGE CREEK,52,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
35.2808333333,-82.7225,DAVIDSON RIVER,133,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
41.4843055556,-79.44909722220001,TIONESTA REC. AREA CAMPGROUND,125,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
38.137777777800004,-93.6172222222,TALLEY BEND,48,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
35.439166666700004,-80.07055555560001,ARROWHEAD CAMPGROUND,49,"STANDARD NONELECTRIC,STANDARD ELECTRIC,TENT ONLY ELECTRIC,TENT ONLY NONELECTRIC"
46.4725,-84.6391666667,MONOCLE LAKE,42,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
44.1975,-71.1722222222,BLACK MOUNTAIN CABIN,1,CABIN NONELECTRIC
37.9416666667,-111.69361111100001,POSEY LAKE CAMPGROUND,20,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
40.6794444444,-110.934722222,LOST CREEK CAMPGROUND,35,"STANDARD NONELECTRIC,RV NONELECTRIC"
37.8755555556,-93.37444444440001,WHEATLAND PARK,82,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
36.1105555556,-81.3094444444,WARRIOR CREEK,63,"GROUP STANDARD ELECTRIC,STANDARD ELECTRIC,TENT ONLY ELECTRIC"
38.3644444444,-93.545,WINDSOR CROSSING,46,STANDARD NONELECTRIC
44.335277777799995,-116.185,ANTELOPE,14,"STANDARD NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
33.2716666667,-89.1436111111,CHOCTAW LAKE,21,STANDARD ELECTRIC
44.2980083333,-115.25551666700001,BULL TROUT,38,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
39.884166666700004,-110.77527777799999,AVINTAQUIN CAMPGROUND,14,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
39.5125,-111.15555555600001,BIG ROCK GROUP,1,GROUP STANDARD NONELECTRIC
39.34,-105.931666667,ROBERTS CABIN,1,CABIN NONELECTRIC
37.0019444444,-91.0186111111,WATERCRESS,17,STANDARD NONELECTRIC
33.0375,-79.5627777778,BUCK HALL RECREATION AREA,19,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
42.1669444444,-114.262222222,PORCUPINE SPRINGS,7,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
44.689166666700004,-107.446666667,DEAD SWEDE,20,STANDARD NONELECTRIC
39.0338888889,-105.989166667,BUFFALO SPRINGS,18,STANDARD NONELECTRIC
33.9880555556,-91.3091666667,NOTREBES BEND PARK,30,STANDARD ELECTRIC
28.979444444400002,-81.555,CLEARWATER LAKE REC AREA,42,"STANDARD NONELECTRIC,RV NONELECTRIC"
47.5141666667,-94.1058333333,DEER LAKE,28,STANDARD NONELECTRIC
40.6820333333,-105.469108333,MOUNTAIN PARK,31,"STANDARD ELECTRIC,GROUP STANDARD AREA NONELECTRIC"
41.839722222199995,-79.2563888889,BUCKALOONS,17,"STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
34.1208333333,-84.5791666667,PAYNE CAMPGROUND-ALLATOONA LAKE,57,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,RV ELECTRIC"
31.973736111100006,-96.69258888889999,WOLF CREEK (Navarro Mills Lake),73,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
38.1791666667,-119.325,PAHA,21,"STANDARD NONELECTRIC,YURT"
40.6141666667,-111.588611111,REDMAN CAMPGROUND,40,"STANDARD NONELECTRIC,GROUP STANDARD AREA NONELECTRIC,GROUP STANDARD NONELECTRIC"
39.349702777800005,-112.26681944399999,OAK CREEK,4,GROUP STANDARD NONELECTRIC
44.159444444399995,-106.9125,MUDDY GUARD CABIN,1,CABIN ELECTRIC
42.6411111111,-110.816944444,COTTONWOOD GROUP CAMPSITE,1,GROUP STANDARD NONELECTRIC
43.7819444444,-103.51583333299999,BISMARCK LAKE,21,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
38.4277777778,-106.14305555600001,OHAVER LAKE,32,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
40.4061111111,-111.603611111,MT. TIMPANOGOS,16,"STANDARD NONELECTRIC,RV NONELECTRIC"
38.0710916667,-112.167977778,JONES CORRAL GUARD STATION,1,CABIN NONELECTRIC
40.435,-111.63388888899999,ALTAMONT,1,GROUP STANDARD NONELECTRIC
41.7769444444,-78.88611111109999,RED BRIDGE (PA),66,"STANDARD NONELECTRIC,CABIN ELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC,WALK TO"
38.186111111100004,-119.3175,ROBINSON CREEK SOUTH,25,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,WALK TO,RV NONELECTRIC"
27.1102777778,-80.285,ST LUCIE SOUTH,20,"TENT ONLY NONELECTRIC,MOORING,STANDARD ELECTRIC"
33.8441666667,-89.60361111110001,NORTH GRAYSPORT,50,STANDARD ELECTRIC
41.27,-107.11166666700001,JACK CREEK CREW QUARTERS,1,CABIN ELECTRIC
33.8469444444,-89.7744444444,NORTH ABUTMENT,88,RV ELECTRIC
38.8222222222,-79.38722222220001,SENECA SHADOWS,81,"WALK TO,STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
40.5725,-111.698333333,TANNERS FLAT,41,"GROUP WALK TO,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
38.6883333333,-79.7658333333,MIDDLE MOUNTAIN CABINS,1,CABIN NONELECTRIC
31.0288888889,-97.6130555556,DANA PEAK ,33,"STANDARD ELECTRIC,TENT ONLY ELECTRIC,TENT ONLY NONELECTRIC"
30.7180555556,-84.8511111111,EASTBANK,64,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
34.1688888889,-91.7366666667,RISING STAR,24,STANDARD ELECTRIC
38.0997222222,-82.3177777778,EAST FORK (WV),168,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
39.3122777778,-119.89736111100001,MOUNT ROSE (NV) ,26,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
44.15165,-115.311630556,BONNEVILLE,22,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
44.1775,-107.216111111,LAKEVIEW_BIG HORN,19,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.1230555556,-111.486944444,TWELVE MILE FLAT,6,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
34.9963888889,-111.739166667,CAVE SPRING,21,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
44.335,-116.1775,SAGEHEN CREEK,9,STANDARD NONELECTRIC
44.6541666667,-115.66472222200001,SHORELINE,33,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
44.3336111111,-111.55361111100001,BISHOP MOUNTAIN CABIN,1,CABIN NONELECTRIC
39.679038888899996,-105.657419444,WEST CHICAGO CREEK,14,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,RV NONELECTRIC"
32.7897222222,-105.82027777799999,SLIDE GROUP AREA,1,GROUP STANDARD NONELECTRIC
43.8475,-114.756666667,CHEMEKETAN CAMPGROUND,1,GROUP STANDARD NONELECTRIC
37.025138888899995,-88.19401111110001,EUREKA,26,STANDARD ELECTRIC
36.5313555556,-85.1676361111,OBEY RIVER PARK,131,"STANDARD ELECTRIC,STANDARD NONELECTRIC,RV ELECTRIC,TENT ONLY ELECTRIC,TENT ONLY NONELECTRIC"
37.5327777778,-112.8125,TE-AH,42,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
38.8972777778,-119.930125,HOPE VALLEY,21,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
38.1330555556,-86.6330555556,TIPSAW LAKE,48,"RV ELECTRIC,STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC,WALK TO,GROUP STANDARD NONELECTRIC"
34.9583333333,-111.48,DAIRY SPRINGS,17,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
36.8330555556,-80.0633333333,HORSESHOE POINT,49,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
38.18265,-120.803055556,OAK KNOLL CAMPGROUND,49,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
42.6775,-110.6675,CAZIER CABIN,1,CABIN NONELECTRIC
29.0128694444,-81.39076111109999,RIVER FOREST GROUP SITE,1,GROUP STANDARD NONELECTRIC
40.6405555556,-111.635833333,SPRUCES,99,"RV NONELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
45.7283972222,-120.65126388899999,LEPAGE PARK,42,"WALK TO,STANDARD ELECTRIC"
37.2694444444,-95.4583333333,CHERRYVALE PARK,24,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
31.885277777800002,-97.3611111111,LOFERS BEND WEST,75,"STANDARD ELECTRIC,STANDARD NONELECTRIC,OVERNIGHT SHELTER ELECTRIC,GROUP STANDARD ELECTRIC"
38.8175,-106.58,Lakeview Gunnison,48,"STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
34.3319444444,-110.936388889,SPILLWAY (AZ),24,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
33.8361111111,-82.3386111111,HAWE CREEK,34,STANDARD ELECTRIC
33.9991666667,-96.5694444444,JOHNSON CREEK,54,STANDARD ELECTRIC
34.5155555556,-111.76444444399999,CLEAR CREEK GROUP (AZ),1,GROUP STANDARD NONELECTRIC
39.5986111111,-106.034444444,LOWRY CAMPGROUND,27,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
40.5327777778,-110.62277777799999,MINERS GULCH,1,GROUP STANDARD NONELECTRIC
40.7430555556,-109.50083333299999,GRIZZLY RIDGE YURT,1,CABIN NONELECTRIC
38.3416666667,-111.518888889,SUNGLOW CAMPGROUND,9,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
33.7463888889,-109.369166667,CALDWELL CABIN,1,CABIN NONELECTRIC
38.1991666667,-86.5983333333,INDIAN CELINA LAKE,31,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC,STANDARD NONELECTRIC"
38.2013888889,-119.32,HONEYMOON FLAT,28,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.4455555556,-88.7725,OPOSSUM CREEK,70,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
35.5355555556,-92.38111111110001,CHOCTAW,146,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
34.381111111100005,-82.81638888890001,CRESCENT,2,GROUP STANDARD ELECTRIC
36.527222222199995,-93.73,EAGLE ROCK,51,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
41.737777777800005,-93.72361111110001,ACORN VALLEY,95,"WALK TO,STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
34.2897222222,-88.4158333333,WHITTEN PARK,62,STANDARD ELECTRIC
34.4269444444,-89.7097222222,CLEAR CREEK (MS),52,STANDARD ELECTRIC
35.7066666667,-94.96,COOKSON BEND,129,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
40.8325,-92.91797222219999,ISLAND VIEW (RATHBUN LAKE),188,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
47.3786111111,-94.52138888889999,CHIPPEWA LOOP,30,STANDARD ELECTRIC
44.2602777778,-71.5047222222,SUGARLOAF 1 CAMPGROUND,37,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
47.3327777778,-92.1438888889,WHITEFACE RESERVOIR,52,"RV ELECTRIC,RV NONELECTRIC,GROUP STANDARD ELECTRIC,STANDARD NONELECTRIC,STANDARD ELECTRIC"
38.9273833333,-105.42489166700001,SPRINGER GULCH,15,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
36.8022222222,-80.9991666667,SUNRISE CABIN,1,CABIN ELECTRIC
44.022777777799995,-113.46694444399999,LORISTICA GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
29.1811111111,-81.8311111111,MILL DAM GROUP CAMP,1,GROUP STANDARD NONELECTRIC
38.7127777778,-106.233888889,CHALK LAKE,19,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
44.5283333333,-116.10833333299999,FRENCH CREEK,21,STANDARD NONELECTRIC
44.1175,-115.58166666700001,PARK CREEK (IDAHO),26,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
39.5513888889,-88.6222222222,FORREST W. BO WOOD,141,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
41.365,-92.97361111110001,HOWELL STATION,143,STANDARD ELECTRIC
44.1761111111,-114.90916666700001,SUNNY GULCH CAMPGROUND,45,STANDARD NONELECTRIC
44.1675,-71.1302777778,DOUBLEHEAD CABIN,1,CABIN NONELECTRIC
42.4958333333,-110.531111111,SNYDER GUARD STATION (WY),1,CABIN NONELECTRIC
40.915,-109.646388889,HIDEOUT CANYON BOAT-IN CAMPGROUND,18,TENT ONLY NONELECTRIC
38.881111111100005,-107.10694444399999,LAKE IRWIN,25,"STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC"
43.788888888900004,-122.96666666700001,SCHWARZ PARK,65,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
34.0,-98.0833333333,KIOWA PARK I,166,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
37.45,-107.66638888899999,FLORIDA CAMPGROUND (CO),1,GROUP STANDARD NONELECTRIC
40.1313888889,-105.50611111100001,PEACEFUL VALLEY,16,"STANDARD NONELECTRIC,WALK TO"
33.6145805556,-82.5087472222,BIG HART CAMPGROUND,32,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
35.0738888889,-92.5447222222,TOAD SUCK,48,STANDARD ELECTRIC
36.5616666667,-93.59472222219999,VIOLA,51,"STANDARD NONELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
37.1819444444,-90.7894444444,BLUFF VIEW(CLEARWATER LAKE),61,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
34.2067416667,-94.2313166667,COSSATOT REEFS,30,"STANDARD ELECTRIC,WALK TO"
34.9561111111,-93.1655555556,QUARRY COVE,31,STANDARD ELECTRIC
36.0802777778,-118.902222222,TULE,104,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
45.876944444399996,-88.56277777780001,LOST LAKE CABINS,11,CABIN ELECTRIC
47.4822222222,-101.426111111,DOWNSTREAM CAMPGROUND,116,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
31.776122222199998,-85.1541555556,WHITE OAK (CREEK) CAMPGROUND,129,STANDARD ELECTRIC
36.3765916667,-92.2326583333,HENDERSON PARK,36,STANDARD ELECTRIC
34.0966666667,-94.39444444440001,OAK GROVE,36,STANDARD ELECTRIC
34.0883333333,-84.71055555560001,OLD HWY 41 NO 3,44,"STANDARD ELECTRIC,RV ELECTRIC"
33.9788888889,-91.3086111111,WILBUR D. MILLS,21,STANDARD ELECTRIC
43.1030555556,-109.941111111,NARROWS CAMPGROUND,4,STANDARD NONELECTRIC
37.866111111100004,-93.27388888889999,NEMO LANDING,115,"STANDARD NONELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
33.8555555556,-96.5911111111,BURNS RUN WEST,117,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD ELECTRIC"
34.1069444444,-95.0875,PINE CREEK COVE,42,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
40.9072222222,-109.443333333,DEER RUN CAMPGROUND,19,"STANDARD NONELECTRIC,RV NONELECTRIC"
40.5663888889,-110.517777778,MOON LAKE CAMPGROUND,54,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
36.7849166667,-96.9229666667,COON CREEK (OK),54,STANDARD ELECTRIC
47.09745,-98.0100805556,EGGERTS LANDING,41,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
44.7688888889,-107.468611111,PRUNE CREEK,20,STANDARD NONELECTRIC
36.9076305556,-95.93748888889999,WASHINGTON COVE,101,STANDARD ELECTRIC
39.269722222199995,-106.350555556,BABY DOE,48,STANDARD NONELECTRIC
39.2350055556,-123.165933333,BUSHAY RECREATION AREA,166,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,STANDARD ELECTRIC"
40.862777777800005,-92.8677777778,BUCK CREEK (RATHBUN LAKE),42,STANDARD ELECTRIC
31.3883333333,-95.155,RATCLIFF LAKE RECREATION AREA,59,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
36.2333333333,-106.433333333,RIANA - ABIQUIU LAKE,65,"STANDARD NONELECTRIC,WALK TO,STANDARD ELECTRIC"
44.0033333333,-71.23222222220001,COVERED BRIDGE,30,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
45.3280555556,-90.4469444444,SPEARHEAD POINT,15,STANDARD NONELECTRIC
36.0455555556,-95.3269444444,FLAT ROCK CREEK,31,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
40.873333333299996,-109.535833333,GREENS LAKE,20,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
41.2897222222,-111.64055555600001,PERCEPTION PARK,3,GROUP STANDARD NONELECTRIC
44.485,-111.29972222200001,BIG SPRINGS WARMING HUT,1,GROUP STANDARD ELECTRIC
42.7941666667,-111.08,STUMP CREEK GUARD STATION,1,CABIN NONELECTRIC
41.3264388889,-106.378161111,SNOW SURVEY CABIN,1,CABIN NONELECTRIC
40.667222222199996,-109.518611111,COLTON GUARD STATION,1,CABIN NONELECTRIC
32.8078083333,-87.8112055556,JENNINGS FERRY,52,STANDARD ELECTRIC
36.0990277778,-85.8317638889,LONG BRANCH,60,"RV ELECTRIC,STANDARD ELECTRIC"
36.897525,-95.9697333333,POST OAK PARK,19,STANDARD ELECTRIC
30.5330555556,-95.1288888889,DOUBLE LAKE RECREATION AREA,43,"GROUP TENT ONLY AREA NONELECTRIC,STANDARD ELECTRIC,RV ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
35.4072222222,-82.6458333333,NORTH MILLS RIVER,19,"STANDARD NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
44.59472222220001,-104.408611111,COOK LAKE REC AREA,15,STANDARD NONELECTRIC
47.9525,-91.7163888889,FALL LAKE,64,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD ELECTRIC,TENT ONLY ELECTRIC,STANDARD NONELECTRIC"
35.5038888889,-92.0663888889,HEBER SPRINGS,132,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
35.2811111111,-112.15694444399999,KAIBAB LAKE SITES AND GROUP AREAS,75,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
36.0330555556,-95.3163888889,ROCKY POINT (FT GIBSON),62,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
