FacilityID,FacilityLatitude,FacilityLongitude,FacilityName,count,type
232424,38.6883333333,-79.7658333333,MIDDLE MOUNTAIN CABINS,1,CABIN NONELECTRIC
232570,31.0288888889,-97.6130555556,DANA PEAK ,33,"STANDARD ELECTRIC,TENT ONLY ELECTRIC,TENT ONLY NONELECTRIC"
232580,30.7180555556,-84.8511111111,EASTBANK,64,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
232688,34.1688888889,-91.7366666667,RISING STAR,24,STANDARD ELECTRIC
233493,38.0997222222,-82.3177777778,EAST FORK (WV),168,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
232186,39.3122777778,-119.89736111100001,MOUNT ROSE (NV) ,26,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
232311,44.15165,-115.311630556,BONNEVILLE,22,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232129,44.1775,-107.216111111,LAKEVIEW_BIG HORN,19,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232410,39.1230555556,-111.486944444,TWELVE MILE FLAT,6,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
232194,34.9963888889,-111.739166667,CAVE SPRING,21,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232092,44.335,-116.1775,SAGEHEN CREEK,9,STANDARD NONELECTRIC
232098,44.6541666667,-115.66472222200001,SHORELINE,33,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
234304,44.3336111111,-111.55361111100001,BISHOP MOUNTAIN CABIN,1,CABIN NONELECTRIC
231859,39.679038888899996,-105.657419444,WEST CHICAGO CREEK,14,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,RV NONELECTRIC"
231890,32.7897222222,-105.82027777799999,SLIDE GROUP AREA,1,GROUP STANDARD NONELECTRIC
232028,43.8475,-114.756666667,CHEMEKETAN CAMPGROUND,1,GROUP STANDARD NONELECTRIC
232585,37.025138888899995,-88.19401111110001,EUREKA,26,STANDARD ELECTRIC
232654,36.5313555556,-85.1676361111,OBEY RIVER PARK,131,"STANDARD ELECTRIC,STANDARD NONELECTRIC,RV ELECTRIC,TENT ONLY ELECTRIC,TENT ONLY NONELECTRIC"
232110,37.5327777778,-112.8125,TE-AH,42,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
232185,38.8972777778,-119.930125,HOPE VALLEY,21,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232114,38.1330555556,-86.6330555556,TIPSAW LAKE,48,"RV ELECTRIC,STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC,WALK TO,GROUP STANDARD NONELECTRIC"
232144,34.9583333333,-111.48,DAIRY SPRINGS,17,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
233515,36.8330555556,-80.0633333333,HORSESHOE POINT,49,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
233779,38.18265,-120.803055556,OAK KNOLL CAMPGROUND,49,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234523,42.6775,-110.6675,CAZIER CABIN,1,CABIN NONELECTRIC
234597,29.0128694444,-81.39076111109999,RIVER FOREST GROUP SITE,1,GROUP STANDARD NONELECTRIC
232103,40.6405555556,-111.635833333,SPRUCES,99,"RV NONELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233536,45.7283972222,-120.65126388899999,LEPAGE PARK,42,"WALK TO,STANDARD ELECTRIC"
233696,37.2694444444,-95.4583333333,CHERRYVALE PARK,24,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
233716,31.885277777800002,-97.3611111111,LOFERS BEND WEST,75,"STANDARD ELECTRIC,STANDARD NONELECTRIC,OVERNIGHT SHELTER ELECTRIC,GROUP STANDARD ELECTRIC"
232154,38.8175,-106.58,Lakeview Gunnison,48,"STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
232203,34.3319444444,-110.936388889,SPILLWAY (AZ),24,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
232596,33.8361111111,-82.3386111111,HAWE CREEK,34,STANDARD ELECTRIC
233525,33.9991666667,-96.5694444444,JOHNSON CREEK,54,STANDARD ELECTRIC
232142,34.5155555556,-111.76444444399999,CLEAR CREEK GROUP (AZ),1,GROUP STANDARD NONELECTRIC
232364,39.5986111111,-106.034444444,LOWRY CAMPGROUND,27,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234230,40.5327777778,-110.62277777799999,MINERS GULCH,1,GROUP STANDARD NONELECTRIC
234293,40.7430555556,-109.50083333299999,GRIZZLY RIDGE YURT,1,CABIN NONELECTRIC
234308,38.3416666667,-111.518888889,SUNGLOW CAMPGROUND,9,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
234515,33.7463888889,-109.369166667,CALDWELL CABIN,1,CABIN NONELECTRIC
232027,38.1991666667,-86.5983333333,INDIAN CELINA LAKE,31,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC,STANDARD NONELECTRIC"
232058,38.2013888889,-119.32,HONEYMOON FLAT,28,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233567,39.4455555556,-88.7725,OPOSSUM CREEK,70,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
232549,35.5355555556,-92.38111111110001,CHOCTAW,146,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
232561,34.381111111100005,-82.81638888890001,CRESCENT,2,GROUP STANDARD ELECTRIC
232581,36.527222222199995,-93.73,EAGLE ROCK,51,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
233412,41.737777777800005,-93.72361111110001,ACORN VALLEY,95,"WALK TO,STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
232743,34.2897222222,-88.4158333333,WHITTEN PARK,62,STANDARD ELECTRIC
233460,34.4269444444,-89.7097222222,CLEAR CREEK (MS),52,STANDARD ELECTRIC
233464,35.7066666667,-94.96,COOKSON BEND,129,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
233522,40.8325,-92.91797222219999,ISLAND VIEW (RATHBUN LAKE),188,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
232150,47.3786111111,-94.52138888889999,CHIPPEWA LOOP,30,STANDARD ELECTRIC
232177,44.2602777778,-71.5047222222,SUGARLOAF 1 CAMPGROUND,37,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
232188,47.3327777778,-92.1438888889,WHITEFACE RESERVOIR,52,"RV ELECTRIC,RV NONELECTRIC,GROUP STANDARD ELECTRIC,STANDARD NONELECTRIC,STANDARD ELECTRIC"
233718,38.9273833333,-105.42489166700001,SPRINGER GULCH,15,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234259,36.8022222222,-80.9991666667,SUNRISE CABIN,1,CABIN ELECTRIC
234312,44.022777777799995,-113.46694444399999,LORISTICA GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
234516,29.1811111111,-81.8311111111,MILL DAM GROUP CAMP,1,GROUP STANDARD NONELECTRIC
231867,38.7127777778,-106.233888889,CHALK LAKE,19,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
232046,44.5283333333,-116.10833333299999,FRENCH CREEK,21,STANDARD NONELECTRIC
232170,44.1175,-115.58166666700001,PARK CREEK (IDAHO),26,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
233496,39.5513888889,-88.6222222222,FORREST W. BO WOOD,141,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
233516,41.365,-92.97361111110001,HOWELL STATION,143,STANDARD ELECTRIC
234150,44.1761111111,-114.90916666700001,SUNNY GULCH CAMPGROUND,45,STANDARD NONELECTRIC
234238,44.1675,-71.1302777778,DOUBLEHEAD CABIN,1,CABIN NONELECTRIC
234569,42.4958333333,-110.531111111,SNYDER GUARD STATION (WY),1,CABIN NONELECTRIC
231906,40.915,-109.646388889,HIDEOUT CANYON BOAT-IN CAMPGROUND,18,TENT ONLY NONELECTRIC
232153,38.881111111100005,-107.10694444399999,LAKE IRWIN,25,"STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC"
233623,43.788888888900004,-122.96666666700001,SCHWARZ PARK,65,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
233530,34.0,-98.0833333333,KIOWA PARK I,166,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
232214,37.45,-107.66638888899999,FLORIDA CAMPGROUND (CO),1,GROUP STANDARD NONELECTRIC
232368,40.1313888889,-105.50611111100001,PEACEFUL VALLEY,16,"STANDARD NONELECTRIC,WALK TO"
232525,33.6145805556,-82.5087472222,BIG HART CAMPGROUND,32,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
232721,35.0738888889,-92.5447222222,TOAD SUCK,48,STANDARD ELECTRIC
232732,36.5616666667,-93.59472222219999,VIOLA,51,"STANDARD NONELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
232530,37.1819444444,-90.7894444444,BLUFF VIEW(CLEARWATER LAKE),61,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
232558,34.2067416667,-94.2313166667,COSSATOT REEFS,30,"STANDARD ELECTRIC,WALK TO"
232682,34.9561111111,-93.1655555556,QUARRY COVE,31,STANDARD ELECTRIC
233655,36.0802777778,-118.902222222,TULE,104,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
234167,45.876944444399996,-88.56277777780001,LOST LAKE CABINS,11,CABIN ELECTRIC
233490,47.4822222222,-101.426111111,DOWNSTREAM CAMPGROUND,116,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
232741,31.776122222199998,-85.1541555556,WHITE OAK (CREEK) CAMPGROUND,129,STANDARD ELECTRIC
232598,36.3765916667,-92.2326583333,HENDERSON PARK,36,STANDARD ELECTRIC
232652,34.0966666667,-94.39444444440001,OAK GROVE,36,STANDARD ELECTRIC
232660,34.0883333333,-84.71055555560001,OLD HWY 41 NO 3,44,"STANDARD ELECTRIC,RV ELECTRIC"
232744,33.9788888889,-91.3086111111,WILBUR D. MILLS,21,STANDARD ELECTRIC
232899,43.1030555556,-109.941111111,NARROWS CAMPGROUND,4,STANDARD NONELECTRIC
233562,37.866111111100004,-93.27388888889999,NEMO LANDING,115,"STANDARD NONELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
233703,33.8555555556,-96.5911111111,BURNS RUN WEST,117,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD ELECTRIC"
233584,34.1069444444,-95.0875,PINE CREEK COVE,42,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
231900,40.9072222222,-109.443333333,DEER RUN CAMPGROUND,19,"STANDARD NONELECTRIC,RV NONELECTRIC"
233815,40.5663888889,-110.517777778,MOON LAKE CAMPGROUND,54,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233466,36.7849166667,-96.9229666667,COON CREEK (OK),54,STANDARD ELECTRIC
233813,47.09745,-98.0100805556,EGGERTS LANDING,41,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
232346,44.7688888889,-107.468611111,PRUNE CREEK,20,STANDARD NONELECTRIC
233666,36.9076305556,-95.93748888889999,WASHINGTON COVE,101,STANDARD ELECTRIC
232017,39.269722222199995,-106.350555556,BABY DOE,48,STANDARD NONELECTRIC
233437,39.2350055556,-123.165933333,BUSHAY RECREATION AREA,166,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,STANDARD ELECTRIC"
233438,40.862777777800005,-92.8677777778,BUCK CREEK (RATHBUN LAKE),42,STANDARD ELECTRIC
234362,31.3883333333,-95.155,RATCLIFF LAKE RECREATION AREA,59,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
233598,36.2333333333,-106.433333333,RIANA - ABIQUIU LAKE,65,"STANDARD NONELECTRIC,WALK TO,STANDARD ELECTRIC"
232171,44.0033333333,-71.23222222220001,COVERED BRIDGE,30,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233766,45.3280555556,-90.4469444444,SPEARHEAD POINT,15,STANDARD NONELECTRIC
233500,36.0455555556,-95.3269444444,FLAT ROCK CREEK,31,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
233822,40.873333333299996,-109.535833333,GREENS LAKE,20,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
232084,41.2897222222,-111.64055555600001,PERCEPTION PARK,3,GROUP STANDARD NONELECTRIC
233825,44.485,-111.29972222200001,BIG SPRINGS WARMING HUT,1,GROUP STANDARD ELECTRIC
234261,42.7941666667,-111.08,STUMP CREEK GUARD STATION,1,CABIN NONELECTRIC
