"Latitude";"Longitude";"Elevation";"Population";"State";"County";"fips"
33.70639;-111.85575;99.99999;"SUBURBAN";"Arizona";"Maricopa";"4013.0"
33.70836;-116.22112;5.0;"URBAN AND CENTER CITY";"California";"Riverside";"6065.0"
33.70853;-116.21537;0.0;"RURAL";"California";"Riverside";"6065.0"
33.7094;-78.87745;12.0;"SUBURBAN";"South Carolina";"Horry";"45051.0"
33.71292;-84.10991;99.99999;"SUBURBAN";"Georgia";"DeKalb";"13089.0"
33.71405;-118.27419;3.0;"SUBURBAN";"California";"Los Angeles";"6037.0"
33.71881;-111.67183;99.99999;"SUBURBAN";"Arizona";"Maricopa";"4013.0"
33.71969;-116.1897;-8.0;"RURAL";"California";"Riverside";"6065.0"
33.72074;-84.35732;99.99999;"SUBURBAN";"Georgia";"Fulton";"13121.0"
33.72381;-79.5651;16.0;"RURAL";"South Carolina";"Williamsburg";"45089.0"
33.73996;-81.85364;99.99999;"RURAL";"South Carolina";"Edgefield";"45037.0"
33.74098;-118.28007;3.0;"SUBURBAN";"California";"Los Angeles";"6037.0"
33.7411;-115.8206;99.99999;"RURAL";"California";"Riverside";"6065.0"
33.74124;-84.77643;99.99999;"SUBURBAN";"Georgia";"Douglas";"13097.0"
33.74125;-84.5527;99.99999;"SUBURBAN";"Georgia";"Fulton";"13121.0"
33.74169;-116.95919;99.99999;"SUBURBAN";"California";"Riverside";"6065.0"
33.74236;-84.36853;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.74316;-84.39243;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.744;-84.63271;99.99999;"SUBURBAN";"Georgia";"Douglas";"13097.0"
33.74473;-118.26115;3.0;"SUBURBAN";"California";"Los Angeles";"6037.0"
33.74606;-90.72303;0.0;"RURAL";"Mississippi";"Bolivar";"28011.0"
33.74724;-115.82012;99.99999;"RURAL";"California";"Riverside";"6065.0"
33.74844;-84.37548;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.75014;-84.74965;99.99999;"URBAN AND CENTER CITY";"Georgia";"Douglas";"13097.0"
33.75057;-117.87033;63.0;"URBAN AND CENTER CITY";"California";"Orange";"6059.0"
33.75084;-90.73418;50.0;"URBAN AND CENTER CITY";"Mississippi";"Bolivar";"28011.0"
33.75263;-84.38333;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.75364;-117.96089;5.0;"SUBURBAN";"California";"Orange";"6059.0"
33.75622;-84.38993;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.75694;-96.53528;99.99999;"URBAN AND CENTER CITY";"Texas";"Grayson";"48181.0"
33.7582;-84.54159;99.99999;"SUBURBAN";"Georgia";"Fulton";"13121.0"
33.75844;-84.40826;0.0;"RURAL";"Georgia";"Fulton";"13121.0"
33.76288;-84.42215;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.76288;-84.38715;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.76485;-116.9569;99.99999;"RURAL";"California";"Riverside";"6065.0"
33.77066;-84.38743;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.77427;-84.3802;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.77503;-118.35517;21.0;"URBAN AND CENTER CITY";"California";"Los Angeles";"6037.0"
33.77503;-117.91422;27.0;"URBAN AND CENTER CITY";"California";"Orange";"6059.0"
33.77833;-84.70779;99.99999;"SUBURBAN";"Georgia";"Douglas";"13097.0"
33.7784;-84.3914;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.77883;-118.2696;3.0;"SUBURBAN";"California";"Los Angeles";"6037.0"
33.77933;-84.39576;99.99999;"URBAN AND CENTER CITY";"Georgia";"Fulton";"13121.0"
33.77987;-81.14399;99.99999;"RURAL";"South Carolina";"Lexington";"45063.0"
33.78475;-117.947;37.0;"SUBURBAN";"California";"Orange";"6059.0"
33.78503;-117.95978;26.0;"URBAN AND CENTER CITY";"California";"Orange";"6059.0"
33.7856;-81.11978;99.99999;"RURAL";"South Carolina";"Lexington";"45063.0"
