"PlaceId";"Name";"Type";"Capacity";"fips"
1688;"MILL CREEK CAMPING";"STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;GROUP STANDARD NONELECTRIC";338;"39099.0"
1689;"DAM SITE (FORT GIBSON LAKE)";"STANDARD ELECTRIC";48;"40145.0"
1690;"CLEAR CREEK (AL)";"STANDARD ELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";43;"1133.0"
1691;"SITTING BULL";"STANDARD NONELECTRIC";41;"56003.0"
1692;"CLOVERLEAF CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";19;"16007.0"
1693;"EMIGRATION CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";25;"16007.0"
1694;"MAHOGANY GROVE";"GROUP TENT ONLY AREA NONELECTRIC";6;"32003.0"
1695;"SAILOR LAKE";"STANDARD NONELECTRIC;WALK TO";25;"55099.0"
1696;"MOON LAKE GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";2;"49013.0"
1697;"SOUTH FORK (WYOMING)";"STANDARD NONELECTRIC;WALK TO";13;"56019.0"
1698;"THOMSON CAUSEWAY";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC";131;"17015.0"
1699;"RATTLER FORD GROUP CAMPGROUND";"GROUP TENT ONLY AREA NONELECTRIC";4;"37075.0"
1700;"BONANZA CCC GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"16037.0"
1701;"LOTUS GROUP AREA";"GROUP STANDARD ELECTRIC";1;"17027.0"
1702;"GOOSEBERRY ADMIN SITE CABINS";"GROUP STANDARD NONELECTRIC";1;"49041.0"
1703;"SPRUCE MTN FIRE LOOKOUT TOWER";"CABIN NONELECTRIC";1;"56001.0"
1704;"RIVERSIDE WEST";"STANDARD ELECTRIC;STANDARD NONELECTRIC";38;"20031.0"
1705;"AXTEL";"STANDARD ELECTRIC;STANDARD NONELECTRIC";153;"21027.0"
1706;"WILLOW GROVE CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD ELECTRIC;RV ELECTRIC";83;"47027.0"
1707;"FENSKE LAKE CAMPGROUND";"STANDARD NONELECTRIC;WALK TO;GROUP STANDARD NONELECTRIC";16;"27137.0"
1708;"EBENEZER PARK";"TENT ONLY NONELECTRIC;EQUESTRIAN ELECTRIC";30;"48241.0"
1709;"JEFFERSON CREEK";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";17;"8093.0"
1710;"SPRING CREEK CAMPGROUND";"STANDARD NONELECTRIC";14;"16087.0"
1711;"ORLAND BUTTES";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";36;"6021.0"
1712;"BLOOMINGTON WEST";"GROUP STANDARD NONELECTRIC";1;"20045.0"
1713;"ALBERT MOSER";"STANDARD NONELECTRIC";9;"16041.0"
1714;"HILLSBORO COVE";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC";53;"20115.0"
1715;"BEAR CANYON";"GROUP STANDARD NONELECTRIC";3;"49023.0"
1716;"ROUND MOUNTAIN";"STANDARD NONELECTRIC";16;"8093.0"
1717;"SHAGBARK GROUP AREA";"GROUP STANDARD ELECTRIC";1;"17055.0"
1718;"ELK CREEK CABINS";"CABIN NONELECTRIC";2;"16085.0"
1719;"JESS JUDY";"GROUP STANDARD AREA NONELECTRIC";3;"54023.0"
1720;"SOUTH HUGHES GROUP";"GROUP STANDARD NONELECTRIC";1;"49015.0"
1721;"GRIZZLY CREEK GUARD STATION";"CABIN NONELECTRIC";1;"8057.0"
1722;"PICNIC POINT (WI)";"GROUP TENT ONLY AREA NONELECTRIC";1;"55119.0"
1723;"BROKEN ARROW CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";183;"41019.0"
1724;"SUGARLOAF 2 CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";20;"33007.0"
1725;"Horseshoe Cove Campground";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";41;"53073.0"
1726;"HART-TISH PARK at APPLEGATE LAKE";"RV NONELECTRIC;TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";16;"41029.0"
1727;"MONUMENT CAMPGROUND";"STANDARD NONELECTRIC";19;"26069.0"
1728;"SUTTON CAMPGROUND";"STANDARD ELECTRIC;GROUP STANDARD AREA ELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";80;"41039.0"
1729;"Miller River Group Camp";"GROUP STANDARD NONELECTRIC";1;"53033.0"
1730;"APGAR GROUP SITES";"GROUP STANDARD NONELECTRIC";10;"30029.0"
1731;"LAKE MARY CAMPGROUND";"STANDARD NONELECTRIC";48;"6051.0"
1732;"BEAVER CREEK RECREATION AREA";"STANDARD ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";61;"38029.0"
1733;"EAST FORK CAMPGROUND";"STANDARD NONELECTRIC";17;"8007.0"
1734;"Gold Basin Campground";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP STANDARD NONELECTRIC";91;"53061.0"
1735;"MANZANITA LAKE CAMPING CABINS";"CABIN NONELECTRIC";20;"6089.0"
1736;"HAZELTON RECREATION AREA";"STANDARD NONELECTRIC;STANDARD ELECTRIC";30;"38029.0"
1737;"LAKE GEORGE";"STANDARD NONELECTRIC";16;"6051.0"
1738;"HAVILAND LAKE CAMPGROUND";"STANDARD ELECTRIC;STANDARD NONELECTRIC";26;"8067.0"
1739;"GALLO CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;RV NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";51;"35045.0"
1740;"Pinon Flats Campground";"RV NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";47;"8003.0"
1741;"MOKINS BAY CAMPGROUND";"STANDARD NONELECTRIC";6;"16055.0"
1742;"COTTONWOOD CAMPGROUND (WA)";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";15;"53077.0"
1743;"PORT RAMP MARINA";"MOORING";50;"49057.0"
1744;"BEAUTY CREEK CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";19;"16055.0"
1745;"CAMP GATEWAY - SANDY HOOK";"TENT ONLY NONELECTRIC";20;"34025.0"
1746;"WASH CREEK HORSE CAMP";"GROUP EQUESTRIAN";1;"37089.0"
1747;"PIONEER PARK";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";17;"53051.0"
1748;"NORTH CANYON CAMPGROUND";"STANDARD NONELECTRIC";12;"8067.0"
1749;"MURRELL PARK";"TENT ONLY NONELECTRIC";22;"48121.0"
1750;"Kodiak National Wildlife Refuge Cabins";"CABIN NONELECTRIC";8;"2150.0"
1751;"WEST FORK CAMPGROUND";"STANDARD NONELECTRIC";15;"8079.0"
1752;"PINE NEEDLE GROUP SITE";"GROUP STANDARD AREA NONELECTRIC";1;"53077.0"
1753;"BUCK CREEK CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";29;"53061.0"
1754;"BUCK LAKE GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"12083.0"
1755;"STONE CELLAR GUARD STATION";"CABIN NONELECTRIC";1;"8109.0"
1756;"CAMP GATEWAY - STATEN ISLAND";"TENT ONLY NONELECTRIC";7;"36085.0"
1757;"AL TAYLOR CABIN";"CABIN NONELECTRIC";1;"16033.0"
1758;"LeBaron Campground";"STANDARD NONELECTRIC";12;"49001.0"
1759;"LOWER TWILIGHT GROUP SITE";"GROUP STANDARD AREA NONELECTRIC";1;"4009.0"
1760;"CHATTER CREEK GROUP SITE";"GROUP STANDARD NONELECTRIC";1;"53007.0"
1761;"SILVER FALLS GROUP SITE";"GROUP STANDARD NONELECTRIC";1;"53007.0"
1762;"BIG ELK GUARD STATION";"CABIN ELECTRIC";1;"41029.0"
1763;"ALDER GUARD STATION";"CABIN ELECTRIC";1;"8105.0"
1764;"FALL RIVER GUARD STATION";"CABIN NONELECTRIC";1;"41017.0"
1765;"KALISPELL ISLAND GROUP SITE";"GROUP TENT ONLY AREA NONELECTRIC";1;"16017.0"
1766;"UPPER TWILIGHT GROUP SITE";"GROUP STANDARD AREA NONELECTRIC";1;"4009.0"
1767;"DOUBLE ARROW LOOKOUT";"CABIN ELECTRIC";1;"30063.0"
1768;"SNYDER GUARD STATION (ID)";"CABIN ELECTRIC";1;"16021.0"
1769;"BARTOO ISLAND GROUP SITE";"GROUP TENT ONLY AREA NONELECTRIC";1;"16017.0"
1770;"LODGEPOLE GUARD STATION";"CABIN NONELECTRIC";1;"41029.0"
1771;"PYRAMID LAKE - EMIGRANT LANDING DAY USE AREA";"MOORING";150;"6037.0"
1772;"RILEY HORSE CAMPGROUND";"EQUESTRIAN NONELECTRIC";14;"41005.0"
1773;"BAY FURNACE CAMPGROUND";"STANDARD NONELECTRIC";49;"26003.0"
1774;"STARKEY CAMPGROUND";"STANDARD ELECTRIC";23;"5015.0"
1775;"ROCK CREEK (OR)";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";33;"41065.0"
1776;"Tinkham Campground";"STANDARD NONELECTRIC";46;"53033.0"
1777;"RUSSELL PARK";"STANDARD NONELECTRIC;OVERNIGHT SHELTER ELECTRIC";20;"48491.0"
1778;"ALPINE VIEW CAMPGROUND";"STANDARD NONELECTRIC";53;"6105.0"
1779;"CRESCENT LAKE (OR)";"STANDARD NONELECTRIC;YURT";47;"41035.0"
1780;"UPPER STONY CREEK CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";24;"6107.0"
1781;"WAR EAGLE CAMPGROUND";"STANDARD ELECTRIC";26;"5143.0"
1782;"JOE GRAHAM HORSE CAMPGROUND";"EQUESTRIAN NONELECTRIC";14;"41005.0"
1783;"ROCKY BRANCH CAMPGROUND";"STANDARD ELECTRIC";41;"5007.0"
1784;"MARY SMITH CAMPGROUND";"TENT ONLY NONELECTRIC";18;"6105.0"
1785;"GREAT ISLAND CABIN CAMP";"CABIN NONELECTRIC";25;"37031.0"
1786;"HURRICANE CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";26;"51173.0"
1787;"CEDAR POINT CAMPGROUND";"STANDARD ELECTRIC";40;"37031.0"
1788;"HOPEWELL LAKE CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";32;"35039.0"
1789;"ACKERMAN CAMPGROUND";"STANDARD NONELECTRIC";49;"6105.0"
1790;"LONG POINT CABIN CAMP";"CABIN ELECTRIC";20;"37031.0"
1791;"CASS LAKE LOOP";"STANDARD NONELECTRIC";20;"27021.0"
1792;"SILESCA CABIN";"CABIN ELECTRIC";1;"8085.0"
1793;"COUGAR ROCK GROUP CAMPGROUND";"GROUP TENT ONLY AREA NONELECTRIC";5;"53053.0"
1794;"CAMP CREEK";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";24;"41005.0"
1795;"OLALLIE AT MCKENZIE BRIDGE";"STANDARD NONELECTRIC";15;"41043.0"
1796;"PETES LAKE CAMPGROUND";"GROUP STANDARD NONELECTRIC;STANDARD NONELECTRIC";48;"26153.0"
1797;"MACKS CREEK PARK";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";15;"16015.0"
1798;"VAN PUGH SOUTH CAMPGROUND";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC";55;"13139.0"
1799;"Troublesome Creek Campground";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";25;"53061.0"
1800;"CAYUSE HORSE CAMP";"EQUESTRIAN NONELECTRIC";14;"53037.0"
1801;"Eight Fathom Cabin";"CABIN NONELECTRIC";1;"2105.0"
1802;"FISH CREEK (OR)";"TENT ONLY NONELECTRIC;YURT";24;"41005.0"
1803;"WANAKI LOOP";"STANDARD NONELECTRIC";24;"27021.0"
1804;"EAGLE RIDGE GROUP CAMPGROUND";"GROUP STANDARD ELECTRIC";2;"4025.0"
1805;"Money Creek Campground";"STANDARD NONELECTRIC";23;"53033.0"
1806;"KENT SPRINGS CABIN";"CABIN ELECTRIC";1;"4023.0"
1807;"LAKE INEZ POINT 6 (GROUP CAMP SITE)";"GROUP STANDARD NONELECTRIC";1;"30063.0"
1808;"CLEATOR BEND";"GROUP STANDARD AREA NONELECTRIC";1;"41047.0"
1809;"BLACK MOUNTAIN LOOKOUT";"CABIN ELECTRIC";1;"6035.0"
1810;"MINERAL SPRINGS GROUP";"GROUP STANDARD NONELECTRIC";1;"53037.0"
1811;"SPRING DRIVE RV CAMPGROUND";"RV ELECTRIC";8;"41065.0"
1812;"SILVERTIP CABIN";"CABIN NONELECTRIC";1;"30029.0"
1813;"SWAN GUARD STATION";"CABIN ELECTRIC";1;"30047.0"
1814;"LAKE DORR CABIN";"CABIN ELECTRIC";1;"12069.0"
1815;"MOOSE MANOR";"CABIN ELECTRIC";1;"8077.0"
1816;"STARRIGAVAN CREEK CABIN";"CABIN NONELECTRIC";1;"2220.0"
1817;"OHANAPECOSH GROUP CAMPGROUND";"GROUP TENT ONLY AREA NONELECTRIC";2;"53041.0"
1818;"OLD CONDON RANGER STATION";"CABIN ELECTRIC";1;"30063.0"
1819;"Coal Creek Group Camp";"GROUP STANDARD NONELECTRIC";1;"53061.0"
1820;"BLANCO RIVER GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"8007.0"
1821;"PONDEROSA COVE CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"6017.0"
1822;"BLACK BEAR";"CABIN ELECTRIC";1;"8077.0"
1823;"JACKSON GUARD STATION";"CABIN NONELECTRIC";1;"8051.0"
1824;"APPALACHIAN CLUBHOUSE";"GROUP STANDARD NONELECTRIC";1;"47155.0"
1825;"FOX CREEK GROUP CAMP";"GROUP STANDARD AREA NONELECTRIC";1;"41047.0"
1826;"HORSFALL ";"STANDARD NONELECTRIC;RV NONELECTRIC";68;"41011.0"
1827;"DOUGHTON PARK CG";"TENT ONLY NONELECTRIC;RV NONELECTRIC;STANDARD NONELECTRIC";135;"37005.0"
1828;"WEST SULLIVAN";"STANDARD NONELECTRIC";7;"53051.0"
1829;"SYCAMORE GROVE CAMPGROUND";"STANDARD NONELECTRIC;STANDARD ELECTRIC";31;"6103.0"
1830;"JUNIPER LAKE STOCK CORRAL";"GROUP EQUESTRIAN";1;"6035.0"
1831;"SULPHUR CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP STANDARD NONELECTRIC";22;"49043.0"
1832;"INDIAN CREEK CAMPGROUND";"STANDARD ELECTRIC";33;"5007.0"
1833;"HORSFALL SAND CAMPING";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP STANDARD AREA NONELECTRIC";36;"41011.0"
1834;"Turlo Campground";"STANDARD NONELECTRIC";17;"53061.0"
1835;"FALL CREEK CAMPGROUND";"STANDARD ELECTRIC";10;"21231.0"
1836;"Beckler River Campground";"STANDARD NONELECTRIC";27;"53033.0"
1837;"Silver Springs Campground";"STANDARD NONELECTRIC";32;"53053.0"
1838;"SHERANDO LAKE RECREATION AREA FAMILY CAMPING";"STANDARD ELECTRIC;STANDARD NONELECTRIC";37;"51015.0"
1839;"REVERSED CREEK CAMPGROUND";"STANDARD NONELECTRIC";16;"6051.0"
1840;"NORTH WALDO";"STANDARD NONELECTRIC";41;"41039.0"
1841;"MAD RIVER CAMPGROUND";"STANDARD NONELECTRIC";35;"6105.0"
1842;"BEAR SPRINGS GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";4;"41065.0"
1843;"BLUE BAY";"STANDARD NONELECTRIC";24;"41031.0"
1844;"AuTrain Lake Campground";"STANDARD NONELECTRIC";33;"26003.0"
1845;"HORSE CREEK GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"41039.0"
1846;"Excelsior Group Camp";"GROUP STANDARD NONELECTRIC";2;"53073.0"
1847;"RAINBOW POINT CAMPGROUND";"STANDARD NONELECTRIC;STANDARD ELECTRIC";85;"30031.0"
1848;"MINERSVILLE CAMPGROUND";"STANDARD NONELECTRIC;STANDARD ELECTRIC";14;"6105.0"
1849;"SPLIT MOUNTAIN GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";4;"49047.0"
1850;"Silver Fir Campground";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";16;"53073.0"
1851;"ROLLWAYS CAMPGROUND";"STANDARD NONELECTRIC";19;"26069.0"
1852;"JUANITA LAKE GROUP CAMPSITE";"GROUP STANDARD AREA NONELECTRIC";1;"6093.0"
1853;"LITTLE LASIER MEADOWS CAMPGROUND";"EQUESTRIAN NONELECTRIC";11;"6091.0"
1854;"BAD BEAR CAMPGROUND";"STANDARD NONELECTRIC";6;"16015.0"
1855;"CONTORTA POINT GROUP CAMP";"GROUP STANDARD NONELECTRIC";2;"41035.0"
1856;"BLUEBILL CAMPGROUND";"STANDARD NONELECTRIC";19;"41011.0"
1857;"ROCKY CREEK PARK (BENBROOK LAKE)";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";11;"48439.0"
1858;"TURKEY RUN RIDGE GROUP";"GROUP STANDARD NONELECTRIC";9;"51153.0"
1859;"DAVIS CANYON CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"16007.0"
1860;"GREEN RIDGE LOOKOUT";"CABIN NONELECTRIC";1;"41031.0"
1861;"MCGREGOR LAKE CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"30029.0"
1862;"HOUSE ROCK CAMPGROUND";"STANDARD NONELECTRIC";16;"41043.0"
1863;"DAVENPORT CAMPGROUND";"TENT ONLY NONELECTRIC";12;"8027.0"
1864;"SUMMIT LAKE STOCK CORRAL";"GROUP EQUESTRIAN";1;"6089.0"
1865;"HEMLOCK CABIN";"CABIN NONELECTRIC";12;"41019.0"
1866;"RIVERSIDE CAMPGROUND (MT)";"GROUP STANDARD NONELECTRIC;STANDARD NONELECTRIC";3;"30029.0"
1867;"MURRAY BAY CAMPGROUND (MT)";"STANDARD NONELECTRIC";20;"30029.0"
1868;"FAIRVIEW PEAK LOOKOUT TOWER";"CABIN NONELECTRIC";1;"41039.0"
1869;"NEWBERRY GROUP CAMP SITE";"GROUP STANDARD NONELECTRIC";3;"41017.0"
1870;"Chief Paulina Horse Camp";"EQUESTRIAN NONELECTRIC";14;"41017.0"
1871;"MAGONE LAKE";"GROUP STANDARD AREA NONELECTRIC";1;"41023.0"
1872;"MUD LAKE CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"41061.0"
1873;"CONGO GULCH";"CABIN ELECTRIC";1;"41023.0"
1874;"JOES VALLEY PAVILION GROUP SITE A";"GROUP STANDARD NONELECTRIC";1;"49015.0"
1875;"NORTH FORK CAMPGROUND - St. CHARLES CANYON";"GROUP TENT ONLY AREA NONELECTRIC";1;"16007.0"
1876;"DITCH CREEK GUARD STATION CAB";"CABIN NONELECTRIC";1;"41049.0"
1877;"TRANSFER GROUP CAMPGROUND";"GROUP STANDARD AREA NONELECTRIC";1;"8083.0"
1878;"BUTTE LAKE STOCK CORRAL";"GROUP EQUESTRIAN";1;"6035.0"
1879;"JUNIPER FLATS GROUP CAMPSITE on GRAND ISLAND";"GROUP TENT ONLY AREA NONELECTRIC";1;"26003.0"
1880;"TRIMMER CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";10;"6019.0"
1881;"LIZ CREEK CABIN";"CABIN NONELECTRIC";1;"16049.0"
1882;"CAMP 4 GROUP CAMPGROUND";"GROUP STANDARD AREA NONELECTRIC";1;"6093.0"
1883;"AMERICAN RIVER GUARD STATION";"CABIN NONELECTRIC";1;"53077.0"
1884;"Beaver Creek Group Camp ";"GROUP STANDARD NONELECTRIC";1;"53061.0"
1885;"CURRIER GUARD STATION";"CABIN NONELECTRIC";1;"41035.0"
1886;"LUDLUM HOUSE";"CABIN NONELECTRIC";1;"41015.0"
1887;"BLACK CANYON CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";70;"41039.0"
1888;"COBB RIDGE";"STANDARD ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP STANDARD ELECTRIC";45;"29043.0"
1889;"LONESOMEHURST CAMPGROUND";"STANDARD NONELECTRIC;STANDARD ELECTRIC";27;"30031.0"
1890;"COLD WATER COVE";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";31;"41043.0"
1891;"Oklahoma campground";"STANDARD NONELECTRIC";14;"53059.0"
1892;"COVE CREEK";"STANDARD NONELECTRIC;RV NONELECTRIC;GROUP STANDARD NONELECTRIC";61;"41043.0"
1893;"DILLON CREEK CAMPGROUND";"STANDARD NONELECTRIC";37;"6093.0"
1894;"Point Reyes National Seashore Campground";"BOAT IN;HIKE TO;GROUP HIKE TO";83;"6041.0"
1895;"PACKARD CREEK ";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";37;"41039.0"
1896;"SPRUCE GROVE CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";27;"8093.0"
1897;"Indian Creek (WA)";"STANDARD NONELECTRIC";39;"53077.0"
1898;"TARGET TREE CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";16;"8083.0"
1899;"South Shore";"STANDARD NONELECTRIC";37;"41031.0"
1900;"CLEAR LAKE (OR)";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";28;"41065.0"
1901;"LOCKABY";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";30;"41005.0"
1902;"KIMBALL BEND PARK";"STANDARD ELECTRIC";36;"48035.0"
1903;"COHO CAMPGROUND";"YURT;WALK TO;GROUP WALK TO;STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";58;"53027.0"
1904;"CLACKAMAS LAKE";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;EQUESTRIAN NONELECTRIC";45;"41005.0"
1905;"LOST CREEK";"WALK TO;YURT;STANDARD NONELECTRIC";15;"41005.0"
1906;"BOUNDARY CREEK CAMPGROUND";"STANDARD NONELECTRIC";5;"16085.0"
1907;"SAWMILL FLAT CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;WALK TO";24;"53077.0"
1908;"LAKE HARRIET ";"STANDARD NONELECTRIC";11;"41005.0"
1909;"APACHE TROUT CAMPGROUND";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC;GROUP STANDARD AREA NONELECTRIC;STANDARD NONELECTRIC";64;"4001.0"
1910;"LAZY BEND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";22;"41005.0"
1911;"HELLS CROSSING CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";18;"53077.0"
1912;"SPINREEL";"STANDARD NONELECTRIC";37;"41019.0"
1913;"Agua Piedra Campground";"STANDARD NONELECTRIC";44;"35055.0"
1914;"DAWSON CABIN";"CABIN NONELECTRIC";1;"8015.0"
1915;"KINGFISHER";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";23;"41005.0"
1916;"TANEUM CABIN";"CABIN NONELECTRIC";1;"53037.0"
1917;"PLATORO CABIN 2";"CABIN ELECTRIC";1;"8021.0"
1918;"FISH LAKE CAMPGROUND";"STANDARD NONELECTRIC";24;"6023.0"
1919;"Marten Creek Group Camp";"GROUP TENT ONLY AREA NONELECTRIC";2;"53061.0"
1920;"OAK CABIN";"CABIN NONELECTRIC";1;"8077.0"
1921;"EDNA CREEK CAMPGROUND";"STANDARD NONELECTRIC";9;"16015.0"
1922;"Mineral Park Campground";"STANDARD NONELECTRIC";22;"53057.0"
1923;"MASTERSON GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"6021.0"
1924;"COOKSON LAKE DISPERSED CAMPSITE";"STANDARD NONELECTRIC";5;"26153.0"
1925;"ASPEN LEAF";"CABIN NONELECTRIC";1;"8077.0"
1926;"North Fork Beaver Group Camp";"GROUP STANDARD NONELECTRIC";1;"53041.0"
1927;"PLATORO CABIN 1";"CABIN ELECTRIC";1;"8021.0"
1928;"MIDDLE RIDGE CABIN";"CABIN NONELECTRIC";1;"2275.0"
1929;"UPPER CROSSING GUARD STATION";"CABIN ELECTRIC";1;"8109.0"
1930;"EWING POINT DISPERSED CAMPSITE";"TENT ONLY NONELECTRIC";1;"26153.0"
1931;"FITTON GUARD STATION CABIN";"CABIN NONELECTRIC";1;"8105.0"
1932;"OCHOCO DIVIDE GROUP SITE";"GROUP STANDARD NONELECTRIC";1;"41013.0"
1933;"HUNGERFORD EQUESTRIAN GROUP CAMPSITE";"EQUESTRIAN NONELECTRIC";1;"26123.0"
1934;"REDFISH CABIN";"CABIN ELECTRIC";1;"16037.0"
1935;"WINDY GROUP CAMP";"GROUP STANDARD NONELECTRIC";1;"41035.0"
1936;"KELLY FORKS CABIN";"CABIN ELECTRIC";1;"16035.0"
1937;"MORGAN-CASE HOMESTEAD";"CABIN ELECTRIC";1;"30039.0"
1938;"HOGBACK HOMESTEAD";"CABIN NONELECTRIC";1;"30039.0"
1939;"Anthony Lake";"GROUP STANDARD NONELECTRIC";1;"41061.0"
1940;"La Wis Wis Campground";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;WALK TO;GROUP STANDARD NONELECTRIC";111;"53041.0"
1941;"CATALOOCHEE CAMPGROUND";"STANDARD NONELECTRIC";27;"37087.0"
1942;"BLACKBERRY";"STANDARD NONELECTRIC;RV NONELECTRIC";32;"41041.0"
1943;"ALDER DUNE";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";39;"41039.0"
1944;"ASPEN POINT";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP STANDARD NONELECTRIC";50;"41035.0"
1945;"NOISY CREEK";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";20;"53051.0"
1946;"TROUT CREEK CAMPGROUND";"STANDARD NONELECTRIC";24;"41043.0"
1947;"FARNUM CREEK";"STANDARD ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";79;"20061.0"
1948;"Little Lava Lake";"STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";16;"41017.0"
1949;"Verlot Campground";"STANDARD NONELECTRIC";25;"53061.0"
1950;"CAPE PERPETUA";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";38;"41041.0"
1951;"UMPQUA SAND CAMPING";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";27;"41019.0"
1952;"PYRAMID LAKE - LOS ALAMOS CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";96;"6037.0"
1953;"BUTLER BUTTE CABIN";"CABIN NONELECTRIC";1;"41019.0"
1954;"LODGEPOLE CAMPGROUND (WA)";"STANDARD NONELECTRIC";34;"53077.0"
1955;"DAM SITE LAKE CAMPGROUND";"STANDARD ELECTRIC";47;"5015.0"
1956;"Big Creek";"STANDARD NONELECTRIC";29;"53041.0"
1957;"TILLICUM";"STANDARD NONELECTRIC;STANDARD ELECTRIC";59;"41041.0"
1958;"Clear Creek Campground";"STANDARD NONELECTRIC";13;"53061.0"
1959;"ROCK CREEK - SIUSLAW";"STANDARD NONELECTRIC";14;"41039.0"
1960;"Willows Campground";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";16;"53077.0"
1961;"GOLD BUTTE LOOKOUT";"CABIN NONELECTRIC";1;"41047.0"
1962;"GODMAN GUARD STATION";"CABIN NONELECTRIC";1;"53013.0"
1963;"SANDBEACH";"STANDARD NONELECTRIC";62;"41057.0"
